사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6789425,2022051,4427025300,44270001,충청남도 당진시1,충청남도 당진시 송악읍(한진교차로 부근),5,8,1,6,1,0,126.7720174,36.95814677,"{""type"":""Polygon"",""coordinates"":[[[126.77291573,36.95814677],[126.77289847,36.95800673],[126.77284735,36.95787207],[126.77276433,36.95774797],[126.77265262,36.9576392],[126.77251649,36.95754992],[126.77236118,36.95748359],[126.77219266,36.95744274],[126.77201741,36.95742895],[126.77184216,36.95744274],[126.77167364,36.95748359],[126.77151834,36.95754992],[126.77138221,36.9576392],[126.77127049,36.95774797],[126.77118748,36.95787207],[126.77113636,36.95800673],[126.7711191,36.95814677],[126.77113636,36.95828681],[126.77118748,36.95842147],[126.77127049,36.95854557],[126.77138221,36.95865435],[126.77151834,36.95874362],[126.77167364,36.95880995],[126.77184216,36.9588508],[126.77201741,36.95886459],[126.77219266,36.9588508],[126.77236118,36.95880995],[126.77251649,36.95874362],[126.77265262,36.95865435],[126.77276433,36.95854557],[126.77284735,36.95842147],[126.77289847,36.95828681],[126.77291573,36.95814677]]]}"
6789467,2022051,4482525000,44825001,충청남도 태안군1,충청남도 태안군 태안읍(장산교차로 부근),3,7,0,4,3,0,126.2760661,36.75684257,"{""type"":""Polygon"",""coordinates"":[[[126.27696437,36.75684257],[126.27694711,36.75670216],[126.27689599,36.75656715],[126.27681297,36.75644272],[126.27670126,36.75633365],[126.27656513,36.75624415],[126.27640982,36.75617764],[126.2762413,36.75613668],[126.27606605,36.75612285],[126.2758908,36.75613668],[126.27572228,36.75617764],[126.27556697,36.75624415],[126.27543085,36.75633365],[126.27531913,36.75644272],[126.27523612,36.75656715],[126.275185,36.75670216],[126.27516774,36.75684257],[126.275185,36.75698298],[126.27523612,36.75711799],[126.27531913,36.75724242],[126.27543085,36.75735148],[126.27556697,36.75744099],[126.27572228,36.7575075],[126.2758908,36.75754845],[126.27606605,36.75756228],[126.2762413,36.75754845],[126.27640982,36.7575075],[126.27656513,36.75744099],[126.27670126,36.75735148],[126.27681297,36.75724242],[126.27689599,36.75711799],[126.27694711,36.75698298],[126.27696437,36.75684257]]]}"
6789441,2022051,4511114200,45111001,전라북도 전주시 완산구1,전라북도 전주시 완산구 효자동3가(효자다리 부근),4,9,1,6,2,0,127.1122245,35.81913017,"{""type"":""Polygon"",""coordinates"":[[[127.11312281,35.81913017],[127.11310555,35.81898806],[127.11305443,35.81885141],[127.11297142,35.81872548],[127.1128597,35.8186151],[127.11272357,35.81852451],[127.11256826,35.81845719],[127.11239975,35.81841574],[127.11222449,35.81840175],[127.11204924,35.81841574],[127.11188072,35.81845719],[127.11172542,35.81852451],[127.11158929,35.8186151],[127.11147757,35.81872548],[127.11139456,35.81885141],[127.11134344,35.81898806],[127.11132618,35.81913017],[127.11134344,35.81927227],[127.11139456,35.81940892],[127.11147757,35.81953485],[127.11158929,35.81964523],[127.11172542,35.81973582],[127.11188072,35.81980313],[127.11204924,35.81984458],[127.11222449,35.81985858],[127.11239975,35.81984458],[127.11256826,35.81980313],[127.11272357,35.81973582],[127.1128597,35.81964523],[127.11297142,35.81953485],[127.11305443,35.81940892],[127.11310555,35.81927227],[127.11312281,35.81913017]]]}"
6792456,2022051,4511114200,45111002,전라북도 전주시 완산구2,전라북도 전주시 완산구 효자동3가(효자동3가1789 부근),3,7,1,3,3,0,127.1009034,35.82504377,"{""type"":""Polygon"",""coordinates"":[[[127.10180173,35.82504377],[127.10178447,35.82490167],[127.10173335,35.82476503],[127.10165034,35.82463911],[127.10153862,35.82452874],[127.1014025,35.82443815],[127.10124719,35.82437085],[127.10107867,35.8243294],[127.10090342,35.8243154],[127.10072817,35.8243294],[127.10055965,35.82437085],[127.10040434,35.82443815],[127.10026821,35.82452874],[127.1001565,35.82463911],[127.10007348,35.82476503],[127.10002236,35.82490167],[127.1000051,35.82504377],[127.10002236,35.82518586],[127.10007348,35.8253225],[127.1001565,35.82544842],[127.10026821,35.82555879],[127.10040434,35.82564937],[127.10055965,35.82571668],[127.10072817,35.82575813],[127.10090342,35.82577212],[127.10107867,35.82575813],[127.10124719,35.82571668],[127.1014025,35.82564937],[127.10153862,35.82555879],[127.10165034,35.82544842],[127.10173335,35.8253225],[127.10178447,35.82518586],[127.10180173,35.82504377]]]}"
6789541,2022051,4511112800,45111003,전라북도 전주시 완산구3,전라북도 전주시 완산구 중화산동2가(선너머네거리 부근),3,14,0,4,10,0,127.1231079,35.81177153,"{""type"":""Polygon"",""coordinates"":[[[127.12400626,35.81177153],[127.123989,35.81162941],[127.12393788,35.81149275],[127.12385487,35.81136681],[127.12374315,35.81125642],[127.12360702,35.81116582],[127.12345172,35.8110985],[127.1232832,35.81105704],[127.12310795,35.81104305],[127.12293269,35.81105704],[127.12276418,35.8110985],[127.12260887,35.81116582],[127.12247274,35.81125642],[127.12236102,35.81136681],[127.12227801,35.81149275],[127.12222689,35.81162941],[127.12220963,35.81177153],[127.12222689,35.81191365],[127.12227801,35.81205031],[127.12236102,35.81217625],[127.12247274,35.81228665],[127.12260887,35.81237724],[127.12276418,35.81244456],[127.12293269,35.81248601],[127.12310795,35.81250001],[127.1232832,35.81248601],[127.12345172,35.81244456],[127.12360702,35.81237724],[127.12374315,35.81228665],[127.12385487,35.81217625],[127.12393788,35.81205031],[127.123989,35.81191365],[127.12400626,35.81177153]]]}"
6789554,2022051,4511113700,45111004,전라북도 전주시 완산구4,전라북도 전주시 완산구 삼천동1가(북전주농협곰솔지점 부근),3,5,0,4,1,0,127.1287003,35.79934661,"{""type"":""Polygon"",""coordinates"":[[[127.12959862,35.79934661],[127.12958136,35.79920447],[127.12953024,35.79906779],[127.12944723,35.79894182],[127.12933551,35.79883141],[127.12919939,35.7987408],[127.12904408,35.79867347],[127.12887556,35.79863201],[127.12870031,35.79861801],[127.12852506,35.79863201],[127.12835654,35.79867347],[127.12820123,35.7987408],[127.1280651,35.79883141],[127.12795339,35.79894182],[127.12787037,35.79906779],[127.12781925,35.79920447],[127.12780199,35.79934661],[127.12781925,35.79948875],[127.12787037,35.79962543],[127.12795339,35.7997514],[127.1280651,35.79986181],[127.12820123,35.79995242],[127.12835654,35.80001974],[127.12852506,35.80006121],[127.12870031,35.80007521],[127.12887556,35.80006121],[127.12904408,35.80001974],[127.12919939,35.79995242],[127.12933551,35.79986181],[127.12944723,35.7997514],[127.12953024,35.79962543],[127.12958136,35.79948875],[127.12959862,35.79934661]]]}"
6792387,2022051,4511113200,45111005,전라북도 전주시 완산구5,전라북도 전주시 완산구 평화동1가(꽃밭정이네거리 부근),3,3,0,3,0,0,127.1329249,35.79521214,"{""type"":""Polygon"",""coordinates"":[[[127.13382323,35.79521214],[127.13380597,35.79506999],[127.13375485,35.7949333],[127.13367184,35.79480733],[127.13356012,35.79469691],[127.13342399,35.7946063],[127.13326868,35.79453896],[127.13310017,35.7944975],[127.13292491,35.7944835],[127.13274966,35.7944975],[127.13258114,35.79453896],[127.13242584,35.7946063],[127.13228971,35.79469691],[127.13217799,35.79480733],[127.13209498,35.7949333],[127.13204386,35.79506999],[127.1320266,35.79521214],[127.13204386,35.79535429],[127.13209498,35.79549097],[127.13217799,35.79561694],[127.13228971,35.79572736],[127.13242584,35.79581797],[127.13258114,35.7958853],[127.13274966,35.79592677],[127.13292491,35.79594077],[127.13310017,35.79592677],[127.13326868,35.7958853],[127.13342399,35.79581797],[127.13356012,35.79572736],[127.13367184,35.79561694],[127.13375485,35.79549097],[127.13380597,35.79535429],[127.13382323,35.79521214]]]}"
6789543,2022051,4511310700,45113001,전라북도 전주시 덕진구1,전라북도 전주시 덕진구 금암동(전북대학교앞교차로 부근),3,3,0,3,0,0,127.1320521,35.84047059,"{""type"":""Polygon"",""coordinates"":[[[127.13295045,35.84047059],[127.13293319,35.84032852],[127.13288207,35.84019191],[127.13279906,35.84006601],[127.13268734,35.83995566],[127.13255121,35.83986509],[127.1323959,35.8397978],[127.13222739,35.83975636],[127.13205213,35.83974236],[127.13187688,35.83975636],[127.13170836,35.8397978],[127.13155306,35.83986509],[127.13141693,35.83995566],[127.13130521,35.84006601],[127.1312222,35.84019191],[127.13117108,35.84032852],[127.13115382,35.84047059],[127.13117108,35.84061266],[127.1312222,35.84074927],[127.13130521,35.84087516],[127.13141693,35.84098552],[127.13155306,35.84107608],[127.13170836,35.84114337],[127.13187688,35.84118481],[127.13205213,35.8411988],[127.13222739,35.84118481],[127.1323959,35.84114337],[127.13255121,35.84107608],[127.13268734,35.84098552],[127.13279906,35.84087516],[127.13288207,35.84074927],[127.13293319,35.84061266],[127.13295045,35.84047059]]]}"
6789662,2022051,4513014100,45130001,전라북도 군산시1,전라북도 군산시 수송동(수송동행정복지센터 부근),3,3,0,3,0,0,126.7178012,35.96561141,"{""type"":""Polygon"",""coordinates"":[[[126.71869949,35.96561141],[126.71868223,35.96546956],[126.71863111,35.96533317],[126.7185481,35.96520747],[126.71843638,35.96509729],[126.71830025,35.96500687],[126.71814495,35.96493968],[126.71797643,35.96489831],[126.71780118,35.96488433],[126.71762592,35.96489831],[126.71745741,35.96493968],[126.7173021,35.96500687],[126.71716597,35.96509729],[126.71705425,35.96520747],[126.71697124,35.96533317],[126.71692012,35.96546956],[126.71690286,35.96561141],[126.71692012,35.96575325],[126.71697124,35.96588964],[126.71705425,35.96601534],[126.71716597,35.96612552],[126.7173021,35.96621594],[126.71745741,35.96628313],[126.71762592,35.9663245],[126.71780118,35.96633847],[126.71797643,35.9663245],[126.71814495,35.96628313],[126.71830025,35.96621594],[126.71843638,35.96612552],[126.7185481,35.96601534],[126.71863111,35.96588964],[126.71868223,35.96575325],[126.71869949,35.96561141]]]}"
6789594,2022051,4613011900,46130001,전라남도 여수시1,전라남도 여수시 여서동(여서농협앞교차로 부근),3,4,0,3,1,0,127.7059669,34.75359016,"{""type"":""Polygon"",""coordinates"":[[[127.70686518,34.75359016],[127.70684792,34.75344617],[127.7067968,34.75330771],[127.70671378,34.75318011],[127.70660207,34.75306827],[127.70646594,34.75297648],[127.70631063,34.75290827],[127.70614211,34.75286627],[127.70596686,34.75285209],[127.70579161,34.75286627],[127.70562309,34.75290827],[127.70546778,34.75297648],[127.70533166,34.75306827],[127.70521994,34.75318011],[127.70513693,34.75330771],[127.70508581,34.75344617],[127.70506855,34.75359016],[127.70508581,34.75373415],[127.70513693,34.75387261],[127.70521994,34.75400021],[127.70533166,34.75411205],[127.70546778,34.75420384],[127.70562309,34.75427204],[127.70579161,34.75431404],[127.70596686,34.75432822],[127.70614211,34.75431404],[127.70631063,34.75427204],[127.70646594,34.75420384],[127.70660207,34.75411205],[127.70671378,34.75400021],[127.7067968,34.75387261],[127.70684792,34.75373415],[127.70686518,34.75359016]]]}"
6792375,2022051,4677025300,46770001,전라남도 고흥군1,전라남도 고흥군 도양읍(소방서사거리 부근),3,5,0,3,2,0,127.1414148,34.5263457,"{""type"":""Polygon"",""coordinates"":[[[127.14231315,34.5263457],[127.14229589,34.52620131],[127.14224477,34.52606247],[127.14216176,34.52593452],[127.14205004,34.52582237],[127.14191391,34.52573033],[127.14175861,34.52566194],[127.14159009,34.52561982],[127.14141483,34.5256056],[127.14123958,34.52561982],[127.14107106,34.52566194],[127.14091576,34.52573033],[127.14077963,34.52582237],[127.14066791,34.52593452],[127.1405849,34.52606247],[127.14053378,34.52620131],[127.14051652,34.5263457],[127.14053378,34.52649008],[127.1405849,34.52662892],[127.14066791,34.52675687],[127.14077963,34.52686902],[127.14091576,34.52696106],[127.14107106,34.52702945],[127.14123958,34.52707156],[127.14141483,34.52708578],[127.14159009,34.52707156],[127.14175861,34.52702945],[127.14191391,34.52696106],[127.14205004,34.52686902],[127.14216176,34.52675687],[127.14224477,34.52662892],[127.14229589,34.52649008],[127.14231315,34.5263457]]]}"
6789572,2022051,4711311600,47113001,경상북도 포항시 북구1,경상북도 포항시 북구 죽도동(오거리 부근),3,4,0,4,0,0,129.3661517,36.03297638,"{""type"":""Polygon"",""coordinates"":[[[129.36705,36.03297638],[129.36703274,36.03283465],[129.36698162,36.03269838],[129.36689861,36.03257278],[129.36678689,36.0324627],[129.36665076,36.03237235],[129.36649545,36.03230522],[129.36632694,36.03226388],[129.36615168,36.03224993],[129.36597643,36.03226388],[129.36580791,36.03230522],[129.36565261,36.03237235],[129.36551648,36.0324627],[129.36540476,36.03257278],[129.36532175,36.03269838],[129.36527063,36.03283465],[129.36525337,36.03297638],[129.36527063,36.0331181],[129.36532175,36.03325438],[129.36540476,36.03337997],[129.36551648,36.03349005],[129.36565261,36.03358039],[129.36580791,36.03364752],[129.36597643,36.03368886],[129.36615168,36.03370282],[129.36632694,36.03368886],[129.36649545,36.03364752],[129.36665076,36.03358039],[129.36678689,36.03349005],[129.36689861,36.03337997],[129.36698162,36.03325438],[129.36703274,36.0331181],[129.36705,36.03297638]]]}"
6789475,2022051,4713012600,47130001,경상북도 경주시1,경상북도 경주시 동천동(시청입구삼거리 부근),3,8,0,4,4,0,129.2193848,35.85685953,"{""type"":""Polygon"",""coordinates"":[[[129.22028316,35.85685953],[129.2202659,35.85671749],[129.22021478,35.85658091],[129.22013177,35.85645503],[129.22002005,35.8563447],[129.21988392,35.85625416],[129.21972862,35.85618688],[129.2195601,35.85614544],[129.21938485,35.85613145],[129.21920959,35.85614544],[129.21904108,35.85618688],[129.21888577,35.85625416],[129.21874964,35.8563447],[129.21863793,35.85645503],[129.21855491,35.85658091],[129.21850379,35.85671749],[129.21848653,35.85685953],[129.21850379,35.85700157],[129.21855491,35.85713815],[129.21863793,35.85726402],[129.21874964,35.85737435],[129.21888577,35.85746489],[129.21904108,35.85753217],[129.21920959,35.8575736],[129.21938485,35.85758759],[129.2195601,35.8575736],[129.21972862,35.85753217],[129.21988392,35.85746489],[129.22002005,35.85737435],[129.22013177,35.85726402],[129.22021478,35.85713815],[129.2202659,35.85700157],[129.22028316,35.85685953]]]}"
6790530,2022051,4713012500,47130002,경상북도 경주시2,경상북도 경주시 용강동(황성지하도네거리 부근),3,5,0,4,1,0,129.2203328,35.85973071,"{""type"":""Polygon"",""coordinates"":[[[129.22123112,35.85973071],[129.22121386,35.85958868],[129.22116274,35.8594521],[129.22107973,35.85932623],[129.22096801,35.85921591],[129.22083188,35.85912536],[129.22067657,35.85905809],[129.22050806,35.85901666],[129.2203328,35.85900267],[129.22015755,35.85901666],[129.21998903,35.85905809],[129.21983373,35.85912536],[129.2196976,35.85921591],[129.21958588,35.85932623],[129.21950287,35.8594521],[129.21945175,35.85958868],[129.21943449,35.85973071],[129.21945175,35.85987275],[129.21950287,35.86000932],[129.21958588,35.86013519],[129.2196976,35.86024551],[129.21983373,35.86033606],[129.21998903,35.86040333],[129.22015755,35.86044476],[129.2203328,35.86045875],[129.22050806,35.86044476],[129.22067657,35.86040333],[129.22083188,35.86033606],[129.22096801,35.86024551],[129.22107973,35.86013519],[129.22116274,35.86000932],[129.22121386,35.85987275],[129.22123112,35.85973071]]]}"
6789544,2022051,4713012600,47130003,경상북도 경주시3,경상북도 경주시 동천동(윈윈광고인업사 부근),3,3,0,3,0,0,129.2190622,35.85217641,"{""type"":""Polygon"",""coordinates"":[[[129.21996056,35.85217641],[129.2199433,35.85203436],[129.21989218,35.85189777],[129.21980916,35.85177189],[129.21969745,35.85166155],[129.21956132,35.851571],[129.21940601,35.85150372],[129.21923749,35.85146228],[129.21906224,35.85144829],[129.21888699,35.85146228],[129.21871847,35.85150372],[129.21856317,35.851571],[129.21842704,35.85166155],[129.21831532,35.85177189],[129.21823231,35.85189777],[129.21818119,35.85203436],[129.21816393,35.85217641],[129.21818119,35.85231845],[129.21823231,35.85245504],[129.21831532,35.85258092],[129.21842704,35.85269126],[129.21856317,35.85278181],[129.21871847,35.85284909],[129.21888699,35.85289053],[129.21906224,35.85290452],[129.21923749,35.85289053],[129.21940601,35.85284909],[129.21956132,35.85278181],[129.21969745,35.85269126],[129.21980916,35.85258092],[129.21989218,35.85245504],[129.2199433,35.85231845],[129.21996056,35.85217641]]]}"
6789661,2022051,4719010200,47190001,경상북도 구미시1,경상북도 구미시 지산동(구미교북측사거리 부근),3,8,0,5,3,0,128.3412074,36.13127906,"{""type"":""Polygon"",""coordinates"":[[[128.34210568,36.13127906],[128.34208841,36.13113751],[128.34203729,36.1310014],[128.34195428,36.13087597],[128.34184256,36.13076602],[128.34170644,36.13067579],[128.34155113,36.13060874],[128.34138261,36.13056745],[128.34120736,36.13055351],[128.34103211,36.13056745],[128.34086359,36.13060874],[128.34070828,36.13067579],[128.34057215,36.13076602],[128.34046044,36.13087597],[128.34037742,36.1310014],[128.34032631,36.13113751],[128.34030904,36.13127906],[128.34032631,36.1314206],[128.34037742,36.13155671],[128.34046044,36.13168214],[128.34057215,36.13179209],[128.34070828,36.13188232],[128.34086359,36.13194936],[128.34103211,36.13199065],[128.34120736,36.13200459],[128.34138261,36.13199065],[128.34155113,36.13194936],[128.34170644,36.13188232],[128.34184256,36.13179209],[128.34195428,36.13168214],[128.34203729,36.13155671],[128.34208841,36.1314206],[128.34210568,36.13127906]]]}"
6792364,2022051,4719011100,47190002,경상북도 구미시2,경상북도 구미시 신평동(IC네거리 부근),3,7,0,5,2,0,128.3595304,36.11978951,"{""type"":""Polygon"",""coordinates"":[[[128.36042873,36.11978951],[128.36041147,36.11964794],[128.36036035,36.11951182],[128.36027734,36.11938636],[128.36016562,36.1192764],[128.36002949,36.11918615],[128.35987418,36.1191191],[128.35970567,36.1190778],[128.35953041,36.11906386],[128.35935516,36.1190778],[128.35918664,36.1191191],[128.35903134,36.11918615],[128.35889521,36.1192764],[128.35878349,36.11938636],[128.35870048,36.11951182],[128.35864936,36.11964794],[128.3586321,36.11978951],[128.35864936,36.11993108],[128.35870048,36.1200672],[128.35878349,36.12019266],[128.35889521,36.12030262],[128.35903134,36.12039286],[128.35918664,36.12045992],[128.35935516,36.12050121],[128.35953041,36.12051515],[128.35970567,36.12050121],[128.35987418,36.12045992],[128.36002949,36.12039286],[128.36016562,36.12030262],[128.36027734,36.12019266],[128.36036035,36.1200672],[128.36041147,36.11993108],[128.36042873,36.11978951]]]}"
